date,temperature,fahrenheit,humidity
2019-03-09 06:19:15.433,21.10,69.98,42.60
2019-03-09 06:19:12.432,21.10,69.98,42.50
2019-03-09 06:19:09.432,21.10,69.98,40.90
2019-03-09 06:19:06.428,21.10,69.98,42.30
2019-03-09 06:19:03.425,21.10,69.98,42.30
2019-03-09 06:19:00.423,21.10,69.98,42.40
2019-03-09 06:18:57.420,21.10,69.98,41.70
2019-03-09 06:18:54.419,21.10,69.98,42.50
2019-03-09 06:18:51.417,21.10,69.98,42.50
2019-03-09 06:18:48.417,21.10,69.98,42.60
2019-03-09 06:18:45.415,21.10,69.98,41.00
2019-03-09 06:18:42.411,21.10,69.98,42.60
2019-03-09 06:18:39.410,21.10,69.98,41.00
2019-03-09 06:18:36.407,21.10,69.98,42.60
2019-03-09 06:18:33.404,21.10,69.98,42.50
2019-03-09 06:18:30.405,21.10,69.98,40.90
2019-03-09 06:18:27.401,21.10,69.98,42.20
2019-03-09 06:18:24.401,21.10,69.98,42.30
2019-03-09 06:18:21.398,21.10,69.98,42.20
2019-03-09 06:18:18.396,21.10,69.98,42.30
2019-03-09 06:18:15.396,21.10,69.98,42.10
2019-03-09 06:18:12.395,21.10,69.98,42.20
2019-03-09 06:18:09.393,21.10,69.98,42.10
2019-03-09 06:18:06.389,21.10,69.98,42.30
2019-03-09 06:18:03.386,21.10,69.98,40.80
2019-03-09 06:18:00.381,21.10,69.98,42.20
2019-03-09 06:17:57.378,21.10,69.98,42.30
2019-03-09 06:17:54.375,21.10,69.98,42.30
2019-03-09 06:17:51.373,21.10,69.98,42.20
2019-03-09 06:17:48.372,21.10,69.98,42.20
2019-03-09 06:17:45.369,21.10,69.98,42.30
2019-03-09 06:17:42.369,21.10,69.98,42.30
2019-03-09 06:17:39.368,21.10,69.98,42.00
2019-03-09 06:17:36.367,21.10,69.98,42.30
2019-03-09 06:17:33.365,21.10,69.98,42.10
2019-03-09 06:17:30.362,21.10,69.98,40.70
2019-03-09 06:17:27.360,21.10,69.98,42.10
2019-03-09 06:17:24.357,21.10,69.98,42.00
2019-03-09 06:17:21.354,21.10,69.98,40.80
2019-03-09 06:17:18.353,21.10,69.98,42.30
2019-03-09 06:17:15.350,21.10,69.98,42.20
2019-03-09 06:17:12.350,21.10,69.98,42.30
2019-03-09 06:17:09.347,21.10,69.98,42.30
2019-03-09 06:17:06.347,21.10,69.98,41.50
2019-03-09 06:17:03.348,21.10,69.98,42.20
2019-03-09 06:17:00.348,21.10,69.98,42.40
2019-03-09 06:16:57.347,21.10,69.98,42.20
2019-03-09 06:16:54.346,21.10,69.98,42.20
2019-03-09 06:16:51.347,21.10,69.98,42.20
2019-03-09 06:16:48.347,21.10,69.98,42.10
2019-03-09 06:16:45.343,21.10,69.98,42.20
2019-03-09 06:16:42.342,21.10,69.98,42.10
2019-03-09 06:16:39.339,21.10,69.98,42.10
2019-03-09 06:16:36.336,21.10,69.98,42.00
2019-03-09 06:16:33.333,21.10,69.98,42.10
2019-03-09 06:16:30.332,21.10,69.98,42.10
2019-03-09 06:16:27.331,21.10,69.98,42.20
2019-03-09 06:16:24.328,21.10,69.98,42.10
2019-03-09 06:16:21.327,21.10,69.98,41.00
2019-03-09 06:16:18.327,21.10,69.98,42.20
2019-03-09 06:16:15.324,21.10,69.98,42.10
2019-03-09 06:16:12.322,21.10,69.98,42.20
2019-03-09 06:16:09.321,21.10,69.98,42.10
2019-03-09 06:16:06.318,21.10,69.98,42.20
2019-03-09 06:16:03.317,21.10,69.98,42.00
2019-03-09 06:16:00.316,21.10,69.98,42.20
2019-03-09 06:15:57.315,21.10,69.98,42.20
2019-03-09 06:15:54.315,21.10,69.98,42.20
2019-03-09 06:15:51.311,21.10,69.98,42.20
2019-03-09 06:15:48.309,21.10,69.98,42.30
2019-03-09 06:15:45.306,21.10,69.98,42.30
2019-03-09 06:15:42.305,21.10,69.98,42.40
2019-03-09 06:15:39.302,21.10,69.98,42.30
2019-03-09 06:15:36.299,21.10,69.98,42.30
2019-03-09 06:15:33.297,21.10,69.98,42.40
2019-03-09 06:15:30.295,21.20,69.98,42.10
2019-03-09 06:15:27.295,21.20,70.16,42.10
2019-03-09 06:15:24.292,21.20,70.16,42.00
2019-03-09 06:15:21.289,21.10,70.16,42.10
2019-03-09 06:15:18.287,21.10,70.16,42.40
2019-03-09 06:15:15.284,21.10,69.98,42.10
2019-03-09 06:15:12.283,21.10,69.98,42.20
2019-03-09 06:15:09.283,21.10,69.98,42.20
2019-03-09 06:15:06.283,21.20,69.98,42.30
2019-03-09 06:15:03.282,21.10,70.16,42.40
2019-03-09 06:15:00.280,21.10,69.98,42.50
2019-03-09 06:14:57.279,21.10,69.98,42.30
2019-03-09 06:14:54.276,21.10,69.98,42.20
2019-03-09 06:14:51.273,21.10,69.98,42.30
2019-03-09 06:14:48.272,21.10,69.98,42.40
2019-03-09 06:14:45.269,21.10,69.98,42.30
2019-03-09 06:14:42.266,21.10,69.98,42.40
2019-03-09 06:14:39.264,21.10,69.98,41.20
2019-03-09 06:14:36.263,21.20,69.98,42.20
2019-03-09 06:14:33.261,21.20,70.16,42.20
2019-03-09 06:14:30.259,21.20,70.16,42.30
2019-03-09 06:14:27.258,21.10,70.16,42.20
2019-03-09 06:14:24.258,21.10,69.98,42.30
2019-03-09 06:14:21.257,21.20,69.98,42.30
2019-03-09 06:14:18.257,21.10,70.16,42.30
2019-03-09 06:14:15.257,21.10,69.98,42.30
2019-03-09 06:14:12.258,21.20,69.98,42.20
2019-03-09 06:14:09.258,21.10,70.16,42.20
2019-03-09 06:14:06.254,21.10,69.98,42.30
2019-03-09 06:14:03.250,21.20,69.98,42.30
2019-03-09 06:14:00.249,21.10,70.16,42.50
2019-03-09 06:13:57.247,21.10,69.98,42.20
2019-03-09 06:13:54.245,21.10,69.98,42.20
2019-03-09 06:13:51.244,21.10,69.98,42.30
2019-03-09 06:13:48.240,21.10,69.98,40.90
2019-03-09 06:13:45.239,21.10,69.98,40.80
2019-03-09 06:13:42.237,21.10,69.98,42.40
2019-03-09 06:13:39.236,21.10,69.98,40.70
2019-03-09 06:13:36.236,21.10,69.98,41.10
2019-03-09 06:13:33.232,21.10,69.98,42.10
2019-03-09 06:13:30.229,21.10,69.98,42.00
2019-03-09 06:13:27.227,21.20,69.98,42.00
2019-03-09 06:13:24.226,21.10,70.16,41.10
2019-03-09 06:13:21.225,21.10,69.98,42.10
2019-03-09 06:13:18.222,21.10,70.16,42.00
2019-03-09 06:13:15.222,21.10,69.98,42.10
2019-03-09 06:13:12.218,21.10,69.98,42.10
2019-03-09 06:13:09.219,21.10,69.98,42.10
2019-03-09 06:13:06.216,21.10,69.98,42.10
2019-03-09 06:13:03.213,21.20,69.98,42.20
2019-03-09 06:13:00.210,21.20,70.16,42.30
2019-03-09 06:12:57.209,21.10,69.98,42.20
2019-03-09 06:12:54.208,21.20,70.16,42.20
2019-03-09 06:12:51.205,21.20,70.16,42.20
2019-03-09 06:12:48.205,21.20,69.98,42.30
2019-03-09 06:12:45.204,21.20,70.16,42.20
2019-03-09 06:12:42.203,21.20,70.16,42.20
2019-03-09 06:12:39.202,21.20,70.16,42.10
2019-03-09 06:12:36.200,21.20,70.16,40.80
2019-03-09 06:12:33.198,21.20,70.16,42.10
2019-03-09 06:12:30.195,21.20,70.16,42.10
2019-03-09 06:12:27.194,21.10,70.16,42.10
2019-03-09 06:12:24.194,21.20,69.98,42.10
2019-03-09 06:12:21.194,21.20,70.16,42.20
2019-03-09 06:12:18.194,21.20,70.16,41.10
2019-03-09 06:12:15.194,21.20,70.16,42.20
2019-03-09 06:12:12.194,21.20,70.16,41.80
2019-03-09 06:12:09.193,21.20,70.16,42.10
2019-03-09 06:12:06.191,21.20,70.16,40.80
2019-03-09 06:12:03.191,21.20,70.16,42.20
2019-03-09 06:12:00.187,21.20,70.16,42.20
2019-03-09 06:11:57.186,21.20,69.98,42.30
2019-03-09 06:11:54.184,21.20,69.98,40.80
2019-03-09 06:11:51.183,21.20,70.16,42.20
2019-03-09 06:11:48.180,21.20,70.16,42.00
2019-03-09 06:11:45.191,21.20,70.16,42.20
2019-03-09 06:11:42.176,21.20,70.16,42.10
2019-03-09 06:11:39.175,21.20,70.16,42.10
2019-03-09 06:11:36.176,21.20,70.16,41.10
2019-03-09 06:11:33.174,21.20,70.16,42.10
2019-03-09 06:11:30.172,21.20,70.16,41.20
2019-03-09 06:11:27.171,21.20,70.16,41.10
2019-03-09 06:11:24.172,21.20,70.16,42.20
2019-03-09 06:11:21.172,21.20,70.16,40.90
2019-03-09 06:11:18.172,21.20,70.16,41.40
2019-03-09 06:11:15.169,21.20,70.16,42.20
2019-03-09 06:11:12.168,21.20,70.16,40.80
2019-03-09 06:11:09.168,21.20,70.16,40.90
2019-03-09 06:11:06.166,21.20,70.16,40.70
2019-03-09 06:11:03.165,21.20,70.16,42.00
2019-03-09 06:11:00.164,21.20,70.16,42.00
2019-03-09 06:10:57.164,21.20,70.16,42.00
2019-03-09 06:10:54.161,21.20,70.16,42.00
2019-03-09 06:10:51.160,21.20,70.16,40.80
2019-03-09 06:10:48.158,21.20,70.16,42.20
2019-03-09 06:10:45.157,21.20,70.16,40.60
2019-03-09 06:10:42.157,21.20,70.16,42.10
2019-03-09 06:10:39.154,21.20,70.16,42.00
2019-03-09 06:10:36.153,21.20,70.16,42.00
2019-03-09 06:10:33.152,21.20,70.16,41.60
2019-03-09 06:10:30.152,21.20,70.16,42.20
2019-03-09 06:10:27.150,21.20,70.16,40.70
2019-03-09 06:10:24.147,21.20,70.16,40.80
2019-03-09 06:10:21.147,21.20,70.16,40.70
2019-03-09 06:10:18.144,21.20,70.16,40.70
2019-03-09 06:10:15.143,21.20,70.16,40.80
2019-03-09 06:10:12.140,21.20,70.16,42.30
2019-03-09 06:10:09.137,21.20,70.16,42.30
2019-03-09 06:10:06.136,21.20,70.16,42.10
2019-03-09 06:10:03.133,21.20,70.16,42.20
2019-03-09 06:10:00.132,21.20,70.16,42.10
2019-03-09 06:09:57.130,21.20,70.16,42.10
2019-03-09 06:09:54.126,21.20,70.16,41.70
2019-03-09 06:09:51.127,21.20,70.16,42.20
2019-03-09 06:09:48.123,21.20,70.16,42.10
2019-03-09 06:09:45.123,21.20,70.16,42.00
2019-03-09 06:09:42.121,21.20,70.16,42.10
2019-03-09 06:09:39.119,21.20,70.16,40.70
2019-03-09 06:09:36.116,21.20,70.16,42.10
2019-03-09 06:09:33.115,21.20,70.16,42.00
2019-03-09 06:09:30.114,21.20,70.16,42.10
2019-03-09 06:09:27.114,21.20,70.16,42.10
2019-03-09 06:09:24.111,21.20,70.16,41.10
2019-03-09 06:09:21.108,21.20,70.16,42.10
2019-03-09 06:09:18.105,21.20,70.16,42.00
2019-03-09 06:09:15.104,21.20,70.16,42.00
2019-03-09 06:09:12.103,21.20,70.16,42.00
2019-03-09 06:09:09.102,21.20,70.16,42.00
2019-03-09 06:09:06.100,21.20,70.16,42.00
2019-03-09 06:09:03.098,21.20,70.16,42.10
2019-03-09 06:09:00.096,21.20,70.16,42.00
2019-03-09 06:08:57.095,21.20,70.16,42.10
2019-03-09 06:08:54.092,21.20,70.16,42.10
2019-03-09 06:08:51.092,21.20,70.16,42.10
2019-03-09 06:08:48.090,21.20,70.16,42.40
2019-03-09 06:08:45.087,21.20,70.16,41.00
2019-03-09 06:08:42.086,21.20,70.16,40.90
2019-03-09 06:08:39.085,21.20,70.16,41.30
2019-03-09 06:08:36.083,21.20,70.16,40.90
2019-03-09 06:08:33.083,21.20,70.16,42.20
2019-03-09 06:08:30.082,21.20,70.16,42.30
2019-03-09 06:08:27.081,21.20,70.16,42.50
2019-03-09 06:08:24.079,21.20,70.16,42.30
2019-03-09 06:08:21.078,21.20,70.16,42.00
2019-03-09 06:08:18.075,21.20,70.16,42.30
2019-03-09 06:08:15.072,21.20,70.16,42.30
2019-03-09 06:08:12.070,21.20,70.16,42.20
2019-03-09 06:08:09.068,21.20,70.16,42.20
2019-03-09 06:08:06.067,21.20,70.16,42.30
2019-03-09 06:08:03.068,21.20,70.16,40.80
2019-03-09 06:08:00.065,21.20,70.16,40.80
2019-03-09 06:07:57.065,21.20,70.16,42.20
2019-03-09 06:07:54.064,21.20,70.16,42.00
2019-03-09 06:07:51.061,21.20,70.16,42.10
2019-03-09 06:07:48.060,21.20,70.16,42.00
2019-03-09 06:07:45.058,21.20,70.16,42.20
2019-03-09 06:07:42.056,21.20,70.16,42.10
2019-03-09 06:07:39.055,21.20,70.16,42.10
2019-03-09 06:07:36.052,21.20,70.16,42.00
2019-03-09 06:07:33.050,21.20,70.16,42.10
2019-03-09 06:07:30.049,21.20,70.16,42.00
2019-03-09 06:07:27.046,21.20,70.16,40.60
2019-03-09 06:07:24.046,21.20,70.16,42.00
2019-03-09 06:07:21.042,21.20,70.16,40.70
2019-03-09 06:07:18.040,21.20,70.16,42.10
2019-03-09 06:07:15.040,21.20,70.16,42.00
2019-03-09 06:07:12.039,21.20,70.16,42.10
2019-03-09 06:07:09.038,21.20,70.16,42.10
2019-03-09 06:07:06.035,21.20,70.16,42.10
2019-03-09 06:07:03.033,21.20,70.16,42.10
2019-03-09 06:07:00.033,21.20,70.16,42.00
2019-03-09 06:06:57.032,21.20,70.16,42.10
2019-03-09 06:06:54.029,21.20,70.16,42.10
2019-03-09 06:06:51.027,21.20,70.16,42.20
2019-03-09 06:06:48.025,21.20,70.16,41.80
2019-03-09 06:06:45.023,21.20,70.16,42.20
2019-03-09 06:06:42.022,21.20,70.16,42.20
2019-03-09 06:06:39.021,21.20,70.16,42.00
2019-03-09 06:06:36.020,21.20,70.16,42.00
2019-03-09 06:06:33.017,21.20,70.16,42.10
2019-03-09 06:06:30.014,21.20,70.16,42.10
2019-03-09 06:06:27.012,21.20,70.16,42.10
2019-03-09 06:06:24.010,21.20,70.16,42.20
2019-03-09 06:06:21.007,21.20,70.16,42.20
2019-03-09 06:06:18.006,21.20,70.16,42.10
2019-03-09 06:06:15.006,21.20,70.16,42.30
2019-03-09 06:06:12.002,21.20,70.16,42.10
2019-03-09 06:06:09.000,21.20,70.16,40.80
2019-03-09 06:06:05.999,21.20,70.16,42.10
2019-03-09 06:06:02.995,21.20,70.16,42.00
2019-03-09 06:05:59.991,21.20,70.16,42.10
2019-03-09 06:05:56.990,21.20,70.16,42.00
2019-03-09 06:05:53.987,21.20,70.16,42.00
2019-03-09 06:05:50.985,21.20,70.16,41.90
2019-03-09 06:05:47.985,21.20,70.16,41.90
2019-03-09 06:05:44.983,21.20,70.16,41.90
2019-03-09 06:05:41.980,21.20,70.16,40.70
2019-03-09 06:05:38.979,21.20,70.16,41.00
2019-03-09 06:05:35.977,21.20,70.16,41.90
2019-03-09 06:05:32.976,21.20,70.16,41.80
2019-03-09 06:05:29.975,21.20,70.16,41.90
2019-03-09 06:05:26.974,21.20,70.16,40.50
2019-03-09 06:05:23.972,21.20,70.16,41.90
2019-03-09 06:05:20.970,21.20,70.16,42.10
2019-03-09 06:05:17.971,21.20,70.16,42.00
2019-03-09 06:05:14.969,21.20,70.16,40.80
2019-03-09 06:05:11.968,21.20,70.16,42.10
2019-03-09 06:05:08.966,21.20,70.16,42.00
2019-03-09 06:05:05.963,21.20,70.16,42.00
2019-03-09 06:05:02.963,21.20,70.16,41.90
2019-03-09 06:04:59.962,21.20,70.16,41.90
2019-03-09 06:04:56.960,21.20,70.16,41.90
2019-03-09 06:04:53.960,21.20,70.16,41.90
2019-03-09 06:04:50.959,21.20,70.16,41.80
2019-03-09 06:04:47.955,21.20,70.16,41.80
2019-03-09 06:04:44.953,21.20,70.16,41.80
2019-03-09 06:04:41.950,21.20,70.16,41.80
2019-03-09 06:04:38.946,21.20,70.16,41.90
2019-03-09 06:04:35.945,21.20,70.16,41.90
2019-03-09 06:04:32.943,21.20,70.16,41.90
2019-03-09 06:04:29.940,21.20,70.16,42.00
2019-03-09 06:04:26.939,21.20,70.16,41.90
2019-03-09 06:04:23.938,21.20,70.16,41.90
2019-03-09 06:04:20.935,21.20,70.16,41.90
2019-03-09 06:04:17.934,21.20,70.16,42.20
2019-03-09 06:04:14.931,21.20,70.16,41.30
2019-03-09 06:04:11.927,21.20,70.16,42.00
2019-03-09 06:04:08.926,21.20,70.16,42.00
2019-03-09 06:04:05.925,21.20,70.16,42.10
2019-03-09 06:04:02.923,21.20,70.16,41.90
2019-03-09 06:03:59.920,21.20,70.16,42.00
2019-03-09 06:03:56.919,21.20,70.16,42.10
2019-03-09 06:03:53.918,21.20,70.16,42.20
2019-03-09 06:03:50.916,21.20,70.16,40.90
2019-03-09 06:03:47.915,21.20,70.16,42.00
2019-03-09 06:03:44.916,21.20,70.16,40.60
2019-03-09 06:03:41.915,21.20,70.34,42.10
2019-03-09 06:03:38.912,21.20,70.16,40.60
2019-03-09 06:03:35.912,21.20,70.16,42.00
2019-03-09 06:03:32.909,21.20,70.16,42.00
2019-03-09 06:03:29.909,21.20,70.16,42.00
2019-03-09 06:03:26.907,21.20,70.16,42.00
2019-03-09 06:03:23.905,21.20,70.16,42.00
2019-03-09 06:03:20.903,21.20,70.16,42.10
2019-03-09 06:03:17.900,21.20,70.16,42.20
2019-03-09 06:03:14.900,21.20,70.16,42.20
2019-03-09 06:03:11.899,21.20,70.16,42.10
2019-03-09 06:03:08.896,21.20,70.16,42.00
2019-03-09 06:03:05.893,21.20,70.16,41.80
2019-03-09 06:03:02.891,21.20,70.16,41.90
2019-03-09 06:02:59.890,21.20,70.16,42.00
2019-03-09 06:02:56.888,21.20,70.16,42.10
2019-03-09 06:02:53.885,21.20,70.16,42.00
2019-03-09 06:02:50.884,21.20,70.16,42.00
2019-03-09 06:02:47.881,21.20,70.16,41.70
2019-03-09 06:02:44.880,21.20,70.16,41.90
2019-03-09 06:02:41.878,21.20,70.16,41.90
2019-03-09 06:02:38.876,21.20,70.16,41.90
2019-03-09 06:02:35.874,21.20,70.16,42.00
2019-03-09 06:02:32.871,21.20,70.16,42.30
2019-03-09 06:02:29.870,21.20,70.16,42.10
2019-03-09 06:02:26.869,21.20,70.16,42.10
2019-03-09 06:02:23.866,21.20,70.16,42.20
2019-03-09 06:02:20.864,21.20,70.16,42.10
2019-03-09 06:02:17.861,21.20,70.16,42.20
2019-03-09 06:02:14.860,21.20,70.16,40.90
2019-03-09 06:02:11.858,21.20,70.16,42.00
2019-03-09 06:02:08.857,21.20,70.16,40.60
2019-03-09 06:02:05.854,21.20,70.16,41.90
2019-03-09 06:02:02.850,21.20,70.16,40.90
2019-03-09 06:01:59.850,21.20,70.16,41.80
2019-03-09 06:01:56.850,21.20,70.16,41.70
2019-03-09 06:01:53.848,21.20,70.16,41.70
2019-03-09 06:01:50.847,21.20,70.16,41.70
2019-03-09 06:01:47.846,21.20,70.16,41.70
2019-03-09 06:01:44.843,21.20,70.16,41.60
2019-03-09 06:01:41.842,21.20,70.16,42.00
2019-03-09 06:01:38.841,21.20,70.16,41.90
2019-03-09 06:01:35.840,21.20,70.16,40.50
2019-03-09 06:01:32.838,21.20,70.16,42.00
2019-03-09 06:01:29.834,21.20,70.16,41.90
2019-03-09 06:01:26.832,21.20,70.16,42.20
2019-03-09 06:01:23.830,21.20,70.34,42.00
2019-03-09 06:01:20.829,21.20,70.16,41.80
2019-03-09 06:01:17.827,21.30,70.16,41.90
2019-03-09 06:01:14.825,21.20,70.16,41.80
2019-03-09 06:01:11.825,21.20,70.34,40.50
2019-03-09 06:01:08.824,21.30,70.16,41.80
2019-03-09 06:01:05.821,21.30,70.34,42.00
2019-03-09 06:01:02.820,21.30,70.34,40.80
2019-03-09 06:00:59.820,21.20,70.34,42.10
2019-03-09 06:00:56.819,21.30,70.16,42.20
2019-03-09 06:00:53.819,21.30,70.34,42.40
2019-03-09 06:00:50.815,21.20,70.34,42.30
2019-03-09 06:00:47.813,21.30,70.34,42.00
2019-03-09 06:00:44.811,21.30,70.34,42.20
2019-03-09 06:00:41.810,21.20,70.34,42.30
2019-03-09 06:00:38.809,21.20,70.34,42.20
2019-03-09 06:00:35.806,21.20,70.34,40.60
2019-03-09 06:00:32.806,21.20,70.16,40.50
2019-03-09 06:00:29.805,21.20,70.16,41.80
2019-03-09 06:00:26.804,21.20,70.16,41.90
2019-03-09 06:00:23.804,21.30,70.34,41.90
2019-03-09 06:00:20.801,21.20,70.34,42.00
2019-03-09 06:00:17.800,21.30,70.16,40.50
2019-03-09 06:00:14.799,21.30,70.34,40.60
2019-03-09 06:00:11.796,21.30,70.34,42.00
2019-03-09 06:00:08.795,21.30,70.34,42.00
2019-03-09 06:00:05.794,21.30,70.34,41.90
2019-03-09 06:00:02.790,21.30,70.34,42.00
2019-03-09 05:59:59.787,21.30,70.34,41.90
2019-03-09 05:59:56.785,21.30,70.34,41.90
2019-03-09 05:59:53.784,21.30,70.34,41.90
2019-03-09 05:59:50.782,21.30,70.34,41.80
2019-03-09 05:59:47.779,21.20,70.34,41.00
2019-03-09 05:59:44.777,21.30,70.16,40.70
2019-03-09 05:59:41.774,21.30,70.34,41.80
2019-03-09 05:59:38.752,21.30,70.34,41.90
2019-03-09 05:59:35.750,21.30,70.34,41.90
2019-03-09 05:59:32.747,21.30,70.34,41.90
2019-03-09 05:59:29.744,21.30,70.34,41.90
2019-03-09 05:59:26.743,21.30,70.34,41.90
2019-03-09 05:59:23.741,21.30,70.34,42.00
2019-03-09 05:59:20.740,21.30,70.34,41.90
2019-03-09 05:59:17.740,21.30,70.34,41.80
2019-03-09 05:59:14.741,21.30,70.34,42.00
2019-03-09 05:59:11.740,21.30,70.34,40.80
2019-03-09 05:59:08.740,21.30,70.34,40.90
2019-03-09 05:59:05.741,21.30,70.34,41.80
2019-03-09 05:59:02.737,21.30,70.34,41.80
2019-03-09 05:58:59.735,21.30,70.34,41.80
2019-03-09 05:58:56.732,21.30,70.34,41.80
2019-03-09 05:58:53.729,21.30,70.34,41.90
2019-03-09 05:58:50.727,21.30,70.34,42.30
2019-03-09 05:58:47.727,21.30,70.34,41.80
2019-03-09 05:58:44.726,21.30,70.34,41.90
2019-03-09 05:58:41.724,21.30,70.34,41.90
2019-03-09 05:58:38.721,21.30,70.34,40.50
2019-03-09 05:58:35.720,21.30,70.34,41.80
2019-03-09 05:58:32.719,21.30,70.34,41.90
2019-03-09 05:58:29.716,21.30,70.34,41.80
2019-03-09 05:58:26.713,21.30,70.34,41.70
2019-03-09 05:58:23.712,21.30,70.34,41.80
2019-03-09 05:58:20.710,21.30,70.34,41.80
2019-03-09 05:58:17.710,21.30,70.34,41.80
2019-03-09 05:58:14.707,21.30,70.34,41.90
2019-03-09 05:58:11.706,21.30,70.34,40.80
2019-03-09 05:58:08.704,21.30,70.34,40.50
2019-03-09 05:58:05.702,21.30,70.34,42.10
2019-03-09 05:58:02.701,21.30,70.34,41.40
2019-03-09 05:57:59.699,21.30,70.34,40.70
2019-03-09 05:57:56.697,21.30,70.34,42.00
2019-03-09 05:57:53.697,21.30,70.34,41.90
2019-03-09 05:57:50.693,21.30,70.34,42.00
2019-03-09 05:57:47.694,21.30,70.34,42.00
2019-03-09 05:57:44.693,21.30,70.34,41.90
2019-03-09 05:57:41.692,21.30,70.34,42.00
2019-03-09 05:57:38.691,21.30,70.34,42.00
2019-03-09 05:57:35.690,21.30,70.34,42.10
2019-03-09 05:57:32.690,21.30,70.34,42.10
2019-03-09 05:57:29.686,21.30,70.34,42.10
2019-03-09 05:57:26.683,21.30,70.34,42.10
2019-03-09 05:57:23.681,21.30,70.34,42.10
2019-03-09 05:57:20.679,21.30,70.34,42.00
2019-03-09 05:57:17.678,21.30,70.34,41.90
2019-03-09 05:57:14.678,21.30,70.34,42.00
2019-03-09 05:57:11.677,21.30,70.34,40.70
2019-03-09 05:57:08.674,21.30,70.34,40.50
2019-03-09 05:57:05.671,21.30,70.34,42.00
2019-03-09 05:57:02.670,21.30,70.34,41.80
2019-03-09 05:56:59.667,21.30,70.34,41.80
2019-03-09 05:56:56.666,21.30,70.34,41.80
2019-03-09 05:56:53.663,21.30,70.34,41.90
2019-03-09 05:56:50.663,21.30,70.34,42.10
2019-03-09 05:56:47.661,21.30,70.34,42.20
2019-03-09 05:56:44.657,21.30,70.34,42.30
2019-03-09 05:56:41.657,21.30,70.34,42.10
2019-03-09 05:56:38.658,21.30,70.34,42.10
2019-03-09 05:56:35.655,21.30,70.34,42.10
2019-03-09 05:56:32.653,21.30,70.34,42.10
2019-03-09 05:56:29.652,21.30,70.34,42.00
2019-03-09 05:56:26.652,21.30,70.34,42.00
2019-03-09 05:56:23.651,21.30,70.34,42.00
2019-03-09 05:56:20.647,21.30,70.34,42.00
2019-03-09 05:56:17.645,21.30,70.34,42.00
2019-03-09 05:56:14.641,21.30,70.34,42.00
2019-03-09 05:56:11.638,21.30,70.34,42.00
2019-03-09 05:56:08.638,21.30,70.34,42.20
2019-03-09 05:56:05.636,21.30,70.34,42.20
2019-03-09 05:56:02.635,21.30,70.34,40.80
2019-03-09 05:55:59.634,21.30,70.34,41.90
2019-03-09 05:55:56.631,21.30,70.34,41.90
2019-03-09 05:55:53.631,21.30,70.34,42.00
2019-03-09 05:55:50.628,21.30,70.34,40.70
2019-03-09 05:55:47.628,21.30,70.34,42.10
2019-03-09 05:55:44.626,21.30,70.34,42.10
2019-03-09 05:55:41.624,21.30,70.34,42.10
2019-03-09 05:55:38.623,21.30,70.34,42.40
2019-03-09 05:55:35.623,21.30,70.34,42.10
2019-03-09 05:55:32.621,21.30,70.34,42.20
2019-03-09 05:55:29.620,21.30,70.34,40.60
2019-03-09 05:55:26.616,21.30,70.34,42.00
2019-03-09 05:55:23.615,21.30,70.34,40.70
2019-03-09 05:55:20.612,21.30,70.34,41.90
2019-03-09 05:55:17.609,21.30,70.34,41.90
2019-03-09 05:55:14.606,21.30,70.34,42.10
2019-03-09 05:55:11.605,21.30,70.34,41.90
2019-03-09 05:55:08.606,21.30,70.34,42.10
2019-03-09 05:55:05.604,21.30,70.34,41.80
2019-03-09 05:55:02.601,21.30,70.34,42.20
2019-03-09 05:54:59.599,21.30,70.34,42.00
2019-03-09 05:54:56.598,21.20,70.34,42.00
2019-03-09 05:54:53.599,21.20,70.16,41.70
2019-03-09 05:54:50.596,21.30,70.34,41.90
2019-03-09 05:54:47.594,21.30,70.34,41.90
2019-03-09 05:54:44.592,21.30,70.34,41.90
2019-03-09 05:54:41.592,21.30,70.34,42.00
2019-03-09 05:54:38.589,21.30,70.34,42.10
2019-03-09 05:54:35.586,21.30,70.34,41.90
2019-03-09 05:54:32.584,21.30,70.34,41.90
2019-03-09 05:54:29.582,21.20,70.34,40.60
2019-03-09 05:54:26.582,21.30,70.16,41.90
2019-03-09 05:54:23.579,21.30,70.34,41.70
2019-03-09 05:54:20.577,21.30,70.34,41.80
2019-03-09 05:54:17.574,21.30,70.34,41.70
2019-03-09 05:54:14.573,21.30,70.34,41.90
2019-03-09 05:54:11.570,21.30,70.34,41.90
2019-03-09 05:54:08.567,21.30,70.34,41.90
2019-03-09 05:54:05.565,21.30,70.34,42.00
2019-03-09 05:54:02.562,21.30,70.34,41.80
2019-03-09 05:53:59.560,21.30,70.34,41.90
2019-03-09 05:53:56.560,21.30,70.34,42.00
2019-03-09 05:53:53.556,21.30,70.34,41.80
2019-03-09 05:53:50.555,21.30,70.34,42.10
2019-03-09 05:53:47.553,21.30,70.34,41.90
2019-03-09 05:53:44.552,21.30,70.34,41.80
2019-03-09 05:53:41.551,21.30,70.34,41.80
2019-03-09 05:53:38.550,21.30,70.34,40.50
2019-03-09 05:53:35.549,21.30,70.34,41.90
2019-03-09 05:53:32.548,21.30,70.34,41.80
2019-03-09 05:53:29.546,21.30,70.34,41.90
2019-03-09 05:53:26.544,21.30,70.34,41.90
